,GEO_0,GEO_1,GEO_2,GEO_3,median_HH_income,per_capita_income,gini_index,pop_FPL_total,pop_FPL_LT50,pop_FPL_50_99,below_poverty_pct
2129,Kentucky,Jefferson County,Census Tract 126.05,Block Group 3,,41099.0,,778,0,47,0.060411311053984576
2130,Kentucky,Jefferson County,Census Tract 126.06,Block Group 1,80868.0,75769.0,,967,9,7,0.016546018614270942
2131,Kentucky,Jefferson County,Census Tract 126.06,Block Group 2,66051.0,24525.0,,1331,227,109,0.25244177310293014
2132,Kentucky,Jefferson County,Census Tract 126.06,Block Group 3,59648.0,35745.0,,1540,32,11,0.02792207792207792
2133,Kentucky,Jefferson County,Census Tract 127.01,Block Group 0,,,,0,0,0,
2134,Kentucky,Jefferson County,Census Tract 127.01,Block Group 1,33148.0,19236.0,,3564,920,591,0.4239618406285073
2135,Kentucky,Jefferson County,Census Tract 127.01,Block Group 2,36759.0,23732.0,,457,77,36,0.24726477024070023
2136,Kentucky,Jefferson County,Census Tract 127.02,Block Group 0,,,,0,0,0,
2137,Kentucky,Jefferson County,Census Tract 127.02,Block Group 1,42058.0,20056.0,,1717,408,102,0.297029702970297
2138,Kentucky,Jefferson County,Census Tract 127.02,Block Group 2,45972.0,28550.0,,445,25,6,0.0696629213483146
2139,Kentucky,Jefferson County,Census Tract 127.03,Block Group 0,,,,0,0,0,
2140,Kentucky,Jefferson County,Census Tract 127.03,Block Group 1,54186.0,27767.0,,1642,92,17,0.06638246041412911
2141,Kentucky,Jefferson County,Census Tract 127.03,Block Group 2,80288.0,25381.0,,2274,56,350,0.1785400175901495
2142,Kentucky,Jefferson County,Census Tract 127.03,Block Group 3,48997.0,32732.0,,1335,42,166,0.15580524344569288
2143,Kentucky,Jefferson County,Census Tract 127.03,Block Group 4,54676.0,55339.0,,671,52,7,0.08792846497764531
2144,Kentucky,Jefferson County,Census Tract 128.01,Block Group 1,20750.0,25824.0,,738,69,216,0.3861788617886179
2145,Kentucky,Jefferson County,Census Tract 128.01,Block Group 2,49224.0,28758.0,,1695,20,206,0.13333333333333333
2146,Kentucky,Jefferson County,Census Tract 128.02,Block Group 1,41193.0,19849.0,,720,92,96,0.2611111111111111
2147,Kentucky,Jefferson County,Census Tract 128.02,Block Group 2,,24151.0,,1295,513,33,0.42162162162162165
2148,Kentucky,Jefferson County,Census Tract 128.02,Block Group 3,55763.0,29135.0,,631,0,0,0.0
2149,Kentucky,Jefferson County,Census Tract 131,Block Group 1,109185.0,58060.0,,1066,37,7,0.04127579737335835
2150,Kentucky,Jefferson County,Census Tract 9801,Block Group 1,,,,0,0,0,
2151,Kentucky,Jessamine County,Census Tract 601.02,Block Group 1,67383.0,27817.0,,3200,210,277,0.1521875
2152,Kentucky,Jessamine County,Census Tract 601.02,Block Group 2,70760.0,38291.0,,1155,82,0,0.070995670995671
2153,Kentucky,Jessamine County,Census Tract 601.02,Block Group 3,87500.0,34747.0,,1454,0,0,0.0
2154,Kentucky,Jessamine County,Census Tract 601.02,Block Group 4,101125.0,35921.0,,1756,0,7,0.003986332574031891
2155,Kentucky,Jessamine County,Census Tract 601.03,Block Group 1,34551.0,28005.0,,1401,30,238,0.19129193433261957
2156,Kentucky,Jessamine County,Census Tract 601.03,Block Group 2,46339.0,24204.0,,1270,110,189,0.23543307086614174
2157,Kentucky,Jessamine County,Census Tract 601.04,Block Group 1,71875.0,25356.0,,1511,122,141,0.17405691594970218
2158,Kentucky,Jessamine County,Census Tract 601.04,Block Group 2,123375.0,46950.0,,3274,48,0,0.014660965180207697
2159,Kentucky,Jessamine County,Census Tract 602,Block Group 1,67422.0,40058.0,,1186,112,0,0.09443507588532883
2160,Kentucky,Jessamine County,Census Tract 602,Block Group 2,33750.0,14388.0,,915,145,46,0.2087431693989071
2161,Kentucky,Jessamine County,Census Tract 602,Block Group 3,55729.0,37931.0,,2424,231,175,0.1674917491749175
2162,Kentucky,Jessamine County,Census Tract 602,Block Group 4,104977.0,146225.0,,1764,22,52,0.04195011337868481
2163,Kentucky,Jessamine County,Census Tract 603,Block Group 1,80650.0,41976.0,,1572,55,34,0.056615776081424936
2164,Kentucky,Jessamine County,Census Tract 603,Block Group 2,108056.0,50675.0,,889,25,15,0.04499437570303712
2165,Kentucky,Jessamine County,Census Tract 604.01,Block Group 1,69583.0,27830.0,,1994,124,249,0.18706118355065196
2166,Kentucky,Jessamine County,Census Tract 604.01,Block Group 2,54650.0,25821.0,,1801,219,79,0.16546363131593558
2167,Kentucky,Jessamine County,Census Tract 604.02,Block Group 1,86550.0,23455.0,,860,28,0,0.03255813953488372
2168,Kentucky,Jessamine County,Census Tract 604.02,Block Group 2,79784.0,31058.0,,724,17,14,0.04281767955801105
2169,Kentucky,Jessamine County,Census Tract 604.02,Block Group 3,74375.0,32948.0,,1210,62,85,0.12148760330578512
2170,Kentucky,Jessamine County,Census Tract 604.02,Block Group 4,108958.0,46077.0,,483,13,0,0.026915113871635612
2171,Kentucky,Jessamine County,Census Tract 605.02,Block Group 1,74049.0,30323.0,,1493,42,39,0.05425318151373074
2172,Kentucky,Jessamine County,Census Tract 605.02,Block Group 2,72500.0,28818.0,,1932,120,186,0.15838509316770186
2173,Kentucky,Jessamine County,Census Tract 605.02,Block Group 3,67569.0,32858.0,,1490,236,171,0.2731543624161074
2174,Kentucky,Jessamine County,Census Tract 605.02,Block Group 4,103727.0,40030.0,,2421,15,25,0.016522098306484923
2175,Kentucky,Jessamine County,Census Tract 605.03,Block Group 1,,23550.0,,1243,445,23,0.37650844730490746
2176,Kentucky,Jessamine County,Census Tract 605.03,Block Group 2,48477.0,23333.0,,2181,116,273,0.17835855112333793
2177,Kentucky,Jessamine County,Census Tract 605.03,Block Group 3,55417.0,29385.0,,1376,147,61,0.1511627906976744
2178,Kentucky,Jessamine County,Census Tract 605.04,Block Group 1,46964.0,25720.0,,991,3,216,0.2209889001009082
2179,Kentucky,Jessamine County,Census Tract 605.04,Block Group 2,70189.0,32827.0,,1992,141,232,0.18724899598393574
2180,Kentucky,Jessamine County,Census Tract 606,Block Group 1,116650.0,79851.0,,2749,0,17,0.0061840669334303384
2181,Kentucky,Jessamine County,Census Tract 606,Block Group 2,97929.0,55359.0,,2493,78,125,0.08142799839550742
2182,Kentucky,Jessamine County,Census Tract 606,Block Group 3,234665.0,89703.0,,1915,12,10,0.011488250652741514
2183,Kentucky,Johnson County,Census Tract 9601,Block Group 1,53482.0,32048.0,,719,0,37,0.05146036161335188
2184,Kentucky,Johnson County,Census Tract 9601,Block Group 2,34450.0,21828.0,,1668,185,307,0.2949640287769784
2185,Kentucky,Johnson County,Census Tract 9601,Block Group 3,58257.0,29464.0,,577,10,93,0.17850953206239167
2186,Kentucky,Johnson County,Census Tract 9602,Block Group 1,33523.0,21034.0,,1071,56,198,0.23716153127917833
2187,Kentucky,Johnson County,Census Tract 9602,Block Group 2,52292.0,22494.0,,1847,90,390,0.2598808879263671
2188,Kentucky,Johnson County,Census Tract 9603,Block Group 1,41217.0,22008.0,,738,183,42,0.3048780487804878
2189,Kentucky,Johnson County,Census Tract 9603,Block Group 2,26944.0,16467.0,,1058,90,256,0.3270321361058601
2190,Kentucky,Johnson County,Census Tract 9603,Block Group 3,32625.0,16160.0,,1015,236,79,0.3103448275862069
2191,Kentucky,Johnson County,Census Tract 9604.01,Block Group 1,61250.0,23995.0,,858,81,51,0.15384615384615385
2192,Kentucky,Johnson County,Census Tract 9604.01,Block Group 2,18605.0,13748.0,,1726,812,247,0.6135573580533025
2193,Kentucky,Johnson County,Census Tract 9604.01,Block Group 3,24135.0,20209.0,,713,143,159,0.423562412342216
2194,Kentucky,Johnson County,Census Tract 9604.02,Block Group 1,61583.0,28472.0,,1939,53,276,0.16967509025270758
2195,Kentucky,Johnson County,Census Tract 9604.02,Block Group 2,,41383.0,,950,13,0,0.01368421052631579
2196,Kentucky,Johnson County,Census Tract 9605,Block Group 1,63819.0,23767.0,,1133,51,89,0.1235657546337158
2197,Kentucky,Johnson County,Census Tract 9605,Block Group 2,,22124.0,,948,116,148,0.27848101265822783
2198,Kentucky,Johnson County,Census Tract 9605,Block Group 3,54167.0,27905.0,,963,59,44,0.10695742471443406
2199,Kentucky,Johnson County,Census Tract 9606,Block Group 1,28056.0,28832.0,,633,79,96,0.2764612954186414
2200,Kentucky,Johnson County,Census Tract 9606,Block Group 2,60140.0,32787.0,,1263,91,4,0.07521773555027712
2201,Kentucky,Johnson County,Census Tract 9606,Block Group 3,66890.0,31174.0,,1139,0,40,0.03511852502194908
2202,Kentucky,Johnson County,Census Tract 9606,Block Group 4,100208.0,43276.0,,785,0,52,0.06624203821656051
2203,Kentucky,Kenton County,Census Tract 603,Block Group 1,70089.0,54172.0,,990,70,63,0.13434343434343435
2204,Kentucky,Kenton County,Census Tract 603,Block Group 2,69808.0,55993.0,,450,7,18,0.05555555555555555
2205,Kentucky,Kenton County,Census Tract 607,Block Group 1,78036.0,53428.0,,1024,74,105,0.1748046875
2206,Kentucky,Kenton County,Census Tract 607,Block Group 2,91004.0,55488.0,,545,0,39,0.07155963302752294
2207,Kentucky,Kenton County,Census Tract 609,Block Group 1,54044.0,16243.0,,1226,31,486,0.42169657422512236
2208,Kentucky,Kenton County,Census Tract 609,Block Group 2,52957.0,25873.0,,1373,92,192,0.20684632192279678
2209,Kentucky,Kenton County,Census Tract 610,Block Group 1,80714.0,33855.0,,1262,76,212,0.22820919175911253
2210,Kentucky,Kenton County,Census Tract 610,Block Group 2,43750.0,24241.0,,820,287,106,0.4792682926829268
2211,Kentucky,Kenton County,Census Tract 611,Block Group 1,89922.0,56696.0,,801,0,26,0.03245942571785269
2212,Kentucky,Kenton County,Census Tract 611,Block Group 2,51797.0,31119.0,,654,0,42,0.06422018348623854
2213,Kentucky,Kenton County,Census Tract 612,Block Group 1,77313.0,31429.0,,1320,70,146,0.16363636363636364
2214,Kentucky,Kenton County,Census Tract 612,Block Group 2,54391.0,31868.0,,1221,30,105,0.11056511056511056
2215,Kentucky,Kenton County,Census Tract 613,Block Group 1,29432.0,24097.0,,796,76,151,0.2851758793969849
2216,Kentucky,Kenton County,Census Tract 613,Block Group 2,76051.0,33432.0,,659,102,26,0.19423368740515934
2217,Kentucky,Kenton County,Census Tract 613,Block Group 3,55929.0,32337.0,,726,52,9,0.08402203856749312
2218,Kentucky,Kenton County,Census Tract 614,Block Group 1,35375.0,27352.0,,1075,76,262,0.3144186046511628
2219,Kentucky,Kenton County,Census Tract 614,Block Group 2,54800.0,33238.0,,1311,17,95,0.08543096872616324
2220,Kentucky,Kenton County,Census Tract 614,Block Group 3,48655.0,30101.0,,741,70,11,0.10931174089068826
2221,Kentucky,Kenton County,Census Tract 616,Block Group 1,52367.0,37647.0,,1421,128,79,0.14567206192821958
2222,Kentucky,Kenton County,Census Tract 636.04,Block Group 1,64821.0,28985.0,,1201,207,21,0.18984179850124897
2223,Kentucky,Kenton County,Census Tract 636.04,Block Group 2,59667.0,30455.0,,1303,108,114,0.170376055257099
2224,Kentucky,Kenton County,Census Tract 636.04,Block Group 3,109750.0,39094.0,,4421,368,320,0.15562090024881248
2225,Kentucky,Kenton County,Census Tract 636.06,Block Group 1,134009.0,49394.0,,2748,0,104,0.03784570596797671
2226,Kentucky,Kenton County,Census Tract 636.06,Block Group 2,91071.0,39962.0,,2033,25,74,0.04869650762420069
2227,Kentucky,Kenton County,Census Tract 636.07,Block Group 1,59318.0,28914.0,,1503,290,0,0.19294743845642048
2228,Kentucky,Kenton County,Census Tract 636.07,Block Group 2,62326.0,21402.0,,1039,84,223,0.29547641963426374
2229,Kentucky,Kenton County,Census Tract 636.08,Block Group 1,85461.0,37654.0,,1318,0,63,0.04779969650986343
2230,Kentucky,Kenton County,Census Tract 636.08,Block Group 2,155598.0,69285.0,,4028,274,172,0.11072492552135055
2231,Kentucky,Kenton County,Census Tract 636.08,Block Group 3,71522.0,26694.0,,2435,172,129,0.12361396303901437
2232,Kentucky,Kenton County,Census Tract 636.09,Block Group 1,107257.0,37170.0,,2641,22,259,0.10639909125331314
2233,Kentucky,Kenton County,Census Tract 636.09,Block Group 2,95417.0,39566.0,,1670,0,0,0.0
2234,Kentucky,Kenton County,Census Tract 636.09,Block Group 3,101503.0,44909.0,,1982,0,0,0.0
2235,Kentucky,Kenton County,Census Tract 636.10,Block Group 1,98563.0,38247.0,,1499,18,81,0.06604402935290193
2236,Kentucky,Kenton County,Census Tract 636.10,Block Group 2,94735.0,38231.0,,1530,61,146,0.13529411764705881
2237,Kentucky,Kenton County,Census Tract 636.10,Block Group 3,106055.0,35353.0,,3391,131,24,0.04570923031554114
2238,Kentucky,Kenton County,Census Tract 637.01,Block Group 1,104250.0,53284.0,,1748,34,32,0.03775743707093822
2239,Kentucky,Kenton County,Census Tract 637.01,Block Group 2,105598.0,35668.0,,2174,46,156,0.09291628334866606
2240,Kentucky,Kenton County,Census Tract 637.02,Block Group 1,79333.0,43024.0,,1299,40,75,0.08852963818321787
2241,Kentucky,Kenton County,Census Tract 637.02,Block Group 2,66500.0,34800.0,,1183,33,60,0.07861369399830938
2242,Kentucky,Kenton County,Census Tract 637.02,Block Group 3,87386.0,42717.0,,1732,39,75,0.06581986143187067
2243,Kentucky,Kenton County,Census Tract 638,Block Group 1,72698.0,37402.0,,892,2,10,0.013452914798206279
2244,Kentucky,Kenton County,Census Tract 638,Block Group 2,87012.0,44018.0,,571,51,0,0.0893169877408056
2245,Kentucky,Kenton County,Census Tract 638,Block Group 3,106116.0,51755.0,,962,127,45,0.1787941787941788
2246,Kentucky,Kenton County,Census Tract 638,Block Group 4,250001.0,123235.0,,816,28,12,0.049019607843137254
2247,Kentucky,Kenton County,Census Tract 640.01,Block Group 1,173750.0,90884.0,,2278,33,46,0.03467954345917471
2248,Kentucky,Kenton County,Census Tract 640.01,Block Group 2,69655.0,29644.0,,1064,67,9,0.07142857142857142
2249,Kentucky,Kenton County,Census Tract 640.02,Block Group 1,227961.0,95679.0,,1306,0,0,0.0
2250,Kentucky,Kenton County,Census Tract 640.02,Block Group 2,51493.0,27824.0,,441,0,15,0.034013605442176874
2251,Kentucky,Kenton County,Census Tract 640.02,Block Group 3,56125.0,42334.0,,1857,67,55,0.06569736133548734
2252,Kentucky,Kenton County,Census Tract 643,Block Group 1,52667.0,37042.0,,736,0,56,0.07608695652173914
2253,Kentucky,Kenton County,Census Tract 643,Block Group 2,63704.0,37155.0,,2479,274,76,0.14118596208148446
2254,Kentucky,Kenton County,Census Tract 644,Block Group 1,65141.0,30237.0,,1568,61,97,0.10076530612244898
2255,Kentucky,Kenton County,Census Tract 644,Block Group 2,65893.0,26899.0,,2426,432,134,0.2333058532563891
2256,Kentucky,Kenton County,Census Tract 645,Block Group 1,90481.0,48587.0,,1173,7,10,0.014492753623188406
2257,Kentucky,Kenton County,Census Tract 645,Block Group 2,59803.0,36529.0,,696,36,8,0.06321839080459771
2258,Kentucky,Kenton County,Census Tract 645,Block Group 3,116042.0,78634.0,,1365,48,33,0.05934065934065934
2259,Kentucky,Kenton County,Census Tract 646,Block Group 1,,54212.0,,1308,19,24,0.03287461773700306
2260,Kentucky,Kenton County,Census Tract 646,Block Group 2,60781.0,83856.0,,1634,212,15,0.13892288861689106
2261,Kentucky,Kenton County,Census Tract 646,Block Group 3,51500.0,24909.0,,1043,59,11,0.06711409395973154
2262,Kentucky,Kenton County,Census Tract 646,Block Group 4,89914.0,55011.0,,1217,16,0,0.01314708299096138
2263,Kentucky,Kenton County,Census Tract 647,Block Group 1,146442.0,60152.0,,1449,1,53,0.037267080745341616
2264,Kentucky,Kenton County,Census Tract 647,Block Group 2,145507.0,43917.0,,2103,80,88,0.07988587731811697
2265,Kentucky,Kenton County,Census Tract 647,Block Group 3,72276.0,60543.0,,1857,136,195,0.1782444803446419
2266,Kentucky,Kenton County,Census Tract 648,Block Group 1,69531.0,47317.0,,1491,0,38,0.025486250838363516
2267,Kentucky,Kenton County,Census Tract 648,Block Group 2,170833.0,86653.0,,1848,0,72,0.03896103896103896
2268,Kentucky,Kenton County,Census Tract 648,Block Group 3,108516.0,44989.0,,571,11,28,0.06830122591943957
2269,Kentucky,Kenton County,Census Tract 649,Block Group 1,137619.0,55681.0,,922,27,0,0.02928416485900217
2270,Kentucky,Kenton County,Census Tract 649,Block Group 2,130595.0,61408.0,,860,0,9,0.010465116279069767
2271,Kentucky,Kenton County,Census Tract 649,Block Group 3,66603.0,45329.0,,1388,115,83,0.14265129682997119
2272,Kentucky,Kenton County,Census Tract 650,Block Group 1,32895.0,20915.0,,537,190,126,0.5884543761638734
2273,Kentucky,Kenton County,Census Tract 650,Block Group 2,,30638.0,,438,0,49,0.11187214611872145
2274,Kentucky,Kenton County,Census Tract 650,Block Group 3,31121.0,21999.0,,1144,82,433,0.45017482517482516
2275,Kentucky,Kenton County,Census Tract 650,Block Group 4,66183.0,31305.0,,1203,232,36,0.2227763923524522
2276,Kentucky,Kenton County,Census Tract 651,Block Group 1,33776.0,30085.0,,1185,88,263,0.29620253164556964
2277,Kentucky,Kenton County,Census Tract 651,Block Group 2,26926.0,16255.0,,1910,575,491,0.5581151832460733
2278,Kentucky,Kenton County,Census Tract 652,Block Group 1,58864.0,32532.0,,1391,54,6,0.043134435657800146
2279,Kentucky,Kenton County,Census Tract 652,Block Group 2,114440.0,33925.0,,1081,44,20,0.05920444033302498
2280,Kentucky,Kenton County,Census Tract 652,Block Group 3,105244.0,52408.0,,1675,49,27,0.04537313432835821
2281,Kentucky,Kenton County,Census Tract 653,Block Group 1,64588.0,18138.0,,1320,24,113,0.10378787878787879
2282,Kentucky,Kenton County,Census Tract 653,Block Group 2,69907.0,41628.0,,2053,326,127,0.2206527033609352
2283,Kentucky,Kenton County,Census Tract 653,Block Group 3,62619.0,36051.0,,830,0,10,0.012048192771084338
2284,Kentucky,Kenton County,Census Tract 653,Block Group 4,97250.0,37636.0,,1515,189,0,0.12475247524752475
2285,Kentucky,Kenton County,Census Tract 653,Block Group 5,113625.0,53842.0,,4031,366,0,0.0907963284544778
2286,Kentucky,Kenton County,Census Tract 654,Block Group 1,91125.0,48662.0,,1030,41,91,0.12815533980582525
2287,Kentucky,Kenton County,Census Tract 655.01,Block Group 1,90820.0,51658.0,,1823,64,74,0.07569939659901262
2288,Kentucky,Kenton County,Census Tract 655.01,Block Group 2,110221.0,48647.0,,2117,26,109,0.06376948512045347
2289,Kentucky,Kenton County,Census Tract 655.02,Block Group 1,93250.0,68047.0,,2119,25,27,0.024539877300613498
2290,Kentucky,Kenton County,Census Tract 655.02,Block Group 2,175375.0,70272.0,,2167,55,0,0.025380710659898477
2291,Kentucky,Kenton County,Census Tract 656,Block Group 1,27471.0,25145.0,,933,79,89,0.18006430868167203
2292,Kentucky,Kenton County,Census Tract 656,Block Group 2,53902.0,27844.0,,1815,58,383,0.24297520661157024
2293,Kentucky,Kenton County,Census Tract 656,Block Group 3,80694.0,35047.0,,3511,178,168,0.09854742238678439
2294,Kentucky,Kenton County,Census Tract 657,Block Group 1,73750.0,39741.0,,2337,168,106,0.11724433033804023
2295,Kentucky,Kenton County,Census Tract 658,Block Group 1,107100.0,44525.0,,1845,13,64,0.04173441734417344
2296,Kentucky,Kenton County,Census Tract 658,Block Group 2,95156.0,43839.0,,1797,90,32,0.06789092932665554
2297,Kentucky,Kenton County,Census Tract 659,Block Group 1,76875.0,36856.0,,674,32,39,0.10534124629080119
2298,Kentucky,Kenton County,Census Tract 659,Block Group 2,78250.0,53092.0,,742,3,11,0.018867924528301886
2299,Kentucky,Kenton County,Census Tract 668.01,Block Group 1,110451.0,37089.0,,2472,103,80,0.07402912621359223
2300,Kentucky,Kenton County,Census Tract 668.01,Block Group 2,104770.0,32266.0,,1624,66,17,0.05110837438423645
2301,Kentucky,Kenton County,Census Tract 668.02,Block Group 1,123200.0,39011.0,,1799,176,25,0.11172873818788216
2302,Kentucky,Kenton County,Census Tract 668.02,Block Group 2,140080.0,49717.0,,3209,0,0,0.0
2303,Kentucky,Kenton County,Census Tract 669,Block Group 1,66797.0,24743.0,,611,61,165,0.3698854337152209
2304,Kentucky,Kenton County,Census Tract 669,Block Group 2,70650.0,28085.0,,833,113,38,0.18127250900360145
2305,Kentucky,Kenton County,Census Tract 669,Block Group 3,,26036.0,,806,6,244,0.31017369727047145
2306,Kentucky,Kenton County,Census Tract 669,Block Group 4,38262.0,33474.0,,1046,239,18,0.245697896749522
2307,Kentucky,Kenton County,Census Tract 669,Block Group 5,72125.0,38454.0,,892,23,9,0.03587443946188341
2308,Kentucky,Kenton County,Census Tract 670,Block Group 1,36676.0,36041.0,,817,104,67,0.20930232558139536
2309,Kentucky,Kenton County,Census Tract 670,Block Group 2,23889.0,51026.0,,988,189,162,0.35526315789473684
2310,Kentucky,Kenton County,Census Tract 670,Block Group 3,51285.0,54795.0,,764,0,150,0.19633507853403143
2311,Kentucky,Kenton County,Census Tract 670,Block Group 4,84565.0,115307.0,,1058,64,36,0.0945179584120983
2312,Kentucky,Kenton County,Census Tract 671,Block Group 1,,32465.0,,508,8,108,0.2283464566929134
2313,Kentucky,Kenton County,Census Tract 671,Block Group 2,37019.0,24199.0,,695,41,263,0.437410071942446
2314,Kentucky,Kenton County,Census Tract 671,Block Group 3,41088.0,12811.0,,1263,42,359,0.3174980205859066
2315,Kentucky,Kenton County,Census Tract 672,Block Group 1,110893.0,42599.0,,582,7,37,0.07560137457044673
2316,Kentucky,Kenton County,Census Tract 672,Block Group 2,103875.0,36541.0,,1302,29,16,0.03456221198156682
2317,Kentucky,Kenton County,Census Tract 672,Block Group 3,88833.0,33485.0,,1687,98,118,0.12803793716656786
2318,Kentucky,Kenton County,Census Tract 672,Block Group 4,83313.0,54094.0,,1739,94,0,0.05405405405405406
2319,Kentucky,Kenton County,Census Tract 672,Block Group 5,124514.0,52223.0,,2018,6,120,0.062438057482656094
2320,Kentucky,Knott County,Census Tract 9601,Block Group 1,32204.0,25706.0,,797,43,113,0.19573400250941028
2321,Kentucky,Knott County,Census Tract 9601,Block Group 2,23705.0,22612.0,,866,109,178,0.33140877598152424
2322,Kentucky,Knott County,Census Tract 9602,Block Group 1,48125.0,26063.0,,604,23,227,0.4139072847682119
2323,Kentucky,Knott County,Census Tract 9602,Block Group 2,23524.0,14848.0,,1141,271,105,0.32953549517966696
2324,Kentucky,Knott County,Census Tract 9602,Block Group 3,,33136.0,,827,188,20,0.25151148730350664
2325,Kentucky,Knott County,Census Tract 9603,Block Group 1,59167.0,29551.0,,815,53,154,0.25398773006134967
2326,Kentucky,Knott County,Census Tract 9603,Block Group 2,32036.0,21939.0,,1202,188,70,0.2146422628951747
2327,Kentucky,Knott County,Census Tract 9603,Block Group 3,50705.0,17358.0,,732,42,95,0.1871584699453552
2328,Kentucky,Knott County,Census Tract 9603,Block Group 4,31346.0,18497.0,,655,54,125,0.2732824427480916
2329,Kentucky,Knott County,Census Tract 9604,Block Group 1,46563.0,24907.0,,1405,196,192,0.27615658362989326
2330,Kentucky,Knott County,Census Tract 9604,Block Group 2,47500.0,16721.0,,763,188,127,0.41284403669724773
2331,Kentucky,Knott County,Census Tract 9605,Block Group 1,53005.0,26457.0,,822,72,54,0.15328467153284672
2332,Kentucky,Knott County,Census Tract 9605,Block Group 2,67892.0,34396.0,,661,25,47,0.10892586989409984
2333,Kentucky,Knott County,Census Tract 9605,Block Group 3,92589.0,26615.0,,540,0,35,0.06481481481481481
2334,Kentucky,Knott County,Census Tract 9605,Block Group 4,67668.0,24188.0,,1511,87,29,0.07677035076108538
2335,Kentucky,Knox County,Census Tract 9301,Block Group 1,23198.0,20104.0,,754,148,371,0.6883289124668435
2336,Kentucky,Knox County,Census Tract 9301,Block Group 2,,18363.0,,613,172,76,0.40456769983686786
2337,Kentucky,Knox County,Census Tract 9302,Block Group 1,33971.0,18232.0,,2212,389,197,0.26491862567811936
2338,Kentucky,Knox County,Census Tract 9302,Block Group 2,32500.0,15143.0,,1427,326,204,0.37140854940434476
2339,Kentucky,Knox County,Census Tract 9303,Block Group 1,54329.0,22763.0,,1892,366,110,0.25158562367864695
2340,Kentucky,Knox County,Census Tract 9303,Block Group 2,16010.0,11632.0,,784,164,266,0.548469387755102
2341,Kentucky,Knox County,Census Tract 9304.01,Block Group 1,26338.0,15946.0,,1562,184,280,0.2970550576184379
2342,Kentucky,Knox County,Census Tract 9304.01,Block Group 2,,14790.0,,753,424,38,0.6135458167330677
2343,Kentucky,Knox County,Census Tract 9304.01,Block Group 3,18889.0,14112.0,,683,216,101,0.46412884333821375
2344,Kentucky,Knox County,Census Tract 9304.01,Block Group 4,26417.0,25094.0,,1011,228,94,0.31849653808110784
2345,Kentucky,Knox County,Census Tract 9304.02,Block Group 1,73409.0,37521.0,,2288,90,59,0.06512237762237762
2346,Kentucky,Knox County,Census Tract 9304.02,Block Group 2,57632.0,22771.0,,1014,16,183,0.19625246548323472
2347,Kentucky,Knox County,Census Tract 9305.01,Block Group 1,,14534.0,,1003,360,143,0.5014955134596212
2348,Kentucky,Knox County,Census Tract 9305.01,Block Group 2,21337.0,12065.0,,2118,724,384,0.5231350330500472
2349,Kentucky,Knox County,Census Tract 9305.02,Block Group 1,,15775.0,,1090,377,185,0.5155963302752293
2350,Kentucky,Knox County,Census Tract 9305.02,Block Group 2,17679.0,14211.0,,666,275,122,0.5960960960960962
2351,Kentucky,Knox County,Census Tract 9305.02,Block Group 3,20973.0,20503.0,,456,123,59,0.3991228070175439
2352,Kentucky,Knox County,Census Tract 9305.02,Block Group 4,51128.0,19428.0,,1181,182,193,0.31752751905165116
2353,Kentucky,Knox County,Census Tract 9306.02,Block Group 1,21083.0,17084.0,,888,266,198,0.5225225225225225
2354,Kentucky,Knox County,Census Tract 9306.02,Block Group 2,41364.0,28361.0,,561,13,115,0.2281639928698752
2355,Kentucky,Knox County,Census Tract 9306.03,Block Group 1,,18453.0,,765,364,78,0.5777777777777777
2356,Kentucky,Knox County,Census Tract 9306.03,Block Group 2,35458.0,21804.0,,1823,98,503,0.3296763576522216
2357,Kentucky,Knox County,Census Tract 9306.04,Block Group 1,45588.0,29811.0,,719,27,71,0.13630041724617525
2358,Kentucky,Knox County,Census Tract 9306.04,Block Group 2,,51696.0,,546,138,211,0.6391941391941391
2359,Kentucky,Knox County,Census Tract 9306.04,Block Group 3,23540.0,7521.0,,346,13,333,1.0
2360,Kentucky,Knox County,Census Tract 9307,Block Group 1,36536.0,22333.0,,855,121,90,0.24678362573099416
2361,Kentucky,Knox County,Census Tract 9307,Block Group 2,,26277.0,,1152,211,83,0.2552083333333333
2362,Kentucky,Larue County,Census Tract 9601.01,Block Group 1,68250.0,31313.0,,1470,95,249,0.23401360544217686
2363,Kentucky,Larue County,Census Tract 9601.03,Block Group 1,,24825.0,,570,77,36,0.19824561403508772
2364,Kentucky,Larue County,Census Tract 9601.03,Block Group 2,64420.0,37252.0,,1510,128,172,0.1986754966887417
2365,Kentucky,Larue County,Census Tract 9601.03,Block Group 3,58644.0,20214.0,,1114,45,82,0.11400359066427289
2366,Kentucky,Larue County,Census Tract 9601.03,Block Group 4,57000.0,27704.0,,452,0,20,0.04424778761061947
2367,Kentucky,Larue County,Census Tract 9601.04,Block Group 1,65526.0,27341.0,,427,64,49,0.2646370023419204
2368,Kentucky,Larue County,Census Tract 9601.04,Block Group 2,65577.0,29829.0,,1142,197,4,0.17600700525394045
2369,Kentucky,Larue County,Census Tract 9601.04,Block Group 3,51513.0,21690.0,,1167,166,66,0.19880034275921166
2370,Kentucky,Larue County,Census Tract 9602,Block Group 1,87545.0,32852.0,,808,50,9,0.07301980198019802
2371,Kentucky,Larue County,Census Tract 9602,Block Group 2,74211.0,29760.0,,2081,180,16,0.09418548774627583
